record_id,employee_id,employee_name,department,pay_period_start,pay_period_end,payment_date,gross_pay,overtime_hours,overtime_pay,benefits_premium,deductions,net_pay,eft_reference,bank_account,payment_status
1675,E1126,Employee_126,Benefits,05/21/2025,06/03/2025,06/05/2025,3994.18,0.56,41.5,120,701.37,3172.81,EFT922370,XXXX002,Paid
1676,E1188,Employee_188,Customer Service,06/04/2025,06/17/2025,06/19/2025,2235.94,0.41,17.06,0,541.68,1694.26,EFT423141,XXXX001,Paid
1677,E1017,Employee_17,Customer Service,06/18/2025,07/01/2025,07/03/2025,4409.1,0.42,34.45,50,788.97,3570.13,EFT875369,XXXX001,Paid
1678,E1122,Employee_122,Benefits,07/02/2025,07/15/2025,07/17/2025,5223.03,0.41,39.85,0,1134.27,4088.76,EFT679577,XXXX004,Paid
1679,E1185,Employee_185,Customer Service,07/16/2025,07/29/2025,07/31/2025,3734.5,5.05,323.02,200,545.17,2989.33,EFT818534,XXXX001,Paid
1680,E1121,Employee_121,Customer Service,07/30/2025,08/12/2025,08/14/2025,3466.54,0.6,38.56,200,712.95,2553.59,EFT563892,XXXX004,Paid
1681,E1201,Employee_201,Benefits,08/13/2025,08/26/2025,08/28/2025,2933.86,0.61,33.18,0,649.6,2284.26,EFT415504,XXXX001,Paid
1682,E1120,Employee_120,Benefits,08/27/2025,09/09/2025,09/11/2025,5477.54,0.44,44.82,200,1121.77,4155.77,EFT320606,XXXX002,Paid
1683,E1162,Employee_162,Customer Service,09/10/2025,09/23/2025,09/25/2025,4448.43,1.32,107.44,50,707.96,3690.47,EFT903986,XXXX004,Paid
1684,E1140,Employee_140,Customer Service,09/24/2025,10/07/2025,10/09/2025,3837.88,0.21,15.05,50,902,2885.88,EFT183985,XXXX004,Paid
1685,E1211,Employee_211,Customer Service,10/08/2025,10/21/2025,10/23/2025,4103.57,0.59,44.9,75,921.41,3107.16,EFT448884,XXXX004,Paid
1686,E1051,Employee_51,Customer Service,10/22/2025,11/04/2025,11/06/2025,5989.1,1.1,121.03,50,1356.17,4582.93,EFT268132,XXXX003,Paid
1687,E1180,Employee_180,Payroll Ops,11/05/2025,11/18/2025,11/20/2025,3734.2,0.9,61.97,200,657.3,2876.9,EFT731364,XXXX999,Paid
1688,E1232,Employee_232,IT,11/19/2025,12/02/2025,12/04/2025,3746.7,1.53,104.49,200,664.05,2882.65,EFT128679,XXXX001,Paid
1689,E1094,Employee_94,IT,12/03/2025,12/16/2025,12/18/2025,4066.8,0.4,30.27,75,876.11,3115.69,EFT564943,XXXX002,Paid
1690,E1102,Employee_102,IT,12/17/2025,12/30/2025,01/01/2026,4744.37,0.27,23.9,120,1139.88,3484.49,EFT420389,XXXX003,Paid
1691,E1056,Employee_56,Pension,01/01/2025,01/14/2025,01/16/2025,3915.32,0.48,34.92,200,737.76,2977.56,EFT361728,XXXX999,Paid
1692,E1066,Employee_66,Customer Service,01/15/2025,01/28/2025,01/30/2025,3118.4,1.55,88.07,0,663.59,2454.81,EFT722871,XXXX004,Paid
1693,E1163,Employee_163,Payroll Ops,01/29/2025,02/11/2025,02/13/2025,3441.05,0.57,36.39,0,820.38,2620.67,EFT601602,XXXX002,Paid
1694,E1167,Employee_167,Customer Service,02/12/2025,02/25/2025,02/27/2025,4473.56,0.8,66.11,50,760.79,3662.77,EFT395485,XXXX002,Paid
1695,E1188,Employee_188,Pension,02/26/2025,03/11/2025,03/13/2025,4399.66,0.21,17.26,120,790.31,3489.35,EFT512608,XXXX004,Paid
1696,E1292,Employee_292,Pension,03/12/2025,03/25/2025,03/27/2025,4449.3,0.4,33.12,50,797.74,3601.56,EFT121741,XXXX001,Paid
1697,E1117,Employee_117,Finance,03/26/2025,04/08/2025,04/10/2025,3810.48,0.45,31.88,200,693.87,2916.61,EFT584887,XXXX002,Paid
1698,E1086,Employee_86,Finance,04/09/2025,04/22/2025,04/24/2025,3600.67,0.32,21.48,75,692.46,2833.21,EFT520515,XXXX999,Paid
1699,E1133,Employee_133,Pension,04/23/2025,05/06/2025,05/08/2025,3807.86,1.17,81.74,120,570.02,3117.84,EFT193387,XXXX003,Paid
1700,E1290,Employee_290,Finance,05/07/2025,05/20/2025,05/22/2025,3729.48,0.01,0.7,50,679.27,3000.21,EFT114800,XXXX999,Paid
1701,E1232,Employee_232,Customer Service,05/21/2025,06/03/2025,06/05/2025,5009.46,2.15,194.12,120,894.8,3994.66,EFT806331,XXXX004,Paid
1702,E1104,Employee_104,Pension,06/04/2025,06/17/2025,06/19/2025,4162.2,0.13,10.12,50,896.58,3215.62,EFT952924,XXXX003,Paid
1703,E1253,Employee_253,Payroll Ops,06/18/2025,07/01/2025,07/03/2025,1418.73,1.44,37.3,50,273.99,1094.74,EFT236523,XXXX004,Paid
1704,E1110,Employee_110,Customer Service,07/02/2025,07/15/2025,07/17/2025,5521.21,0.09,9.3,50,1268.59,4202.62,EFT396712,XXXX002,Paid
1705,E1209,Employee_209,Customer Service,07/16/2025,07/29/2025,07/31/2025,2684.1,0.91,45.03,120,561.82,2002.28,EFT253032,XXXX001,Paid
1706,E1134,Employee_134,Pension,07/30/2025,08/12/2025,08/14/2025,6836.11,1.15,144.29,120,1038.8,5677.31,EFT747684,XXXX004,Paid
1707,E1189,Employee_189,HR,08/13/2025,08/26/2025,08/28/2025,4957.39,1.53,138.25,200,756.46,4000.93,EFT817506,XXXX004,Paid
1708,E1240,Employee_240,Pension,08/27/2025,09/09/2025,09/11/2025,3651.74,0.05,3.42,120,625.82,2905.92,EFT438947,XXXX004,Paid
1709,E1196,Employee_196,IT,09/10/2025,09/23/2025,09/25/2025,3458.92,0.38,24.47,75,697.61,2686.31,EFT543852,XXXX999,Paid
1710,E1048,Employee_48,HR,09/24/2025,10/07/2025,10/09/2025,3718.66,0.08,5.57,120,878.53,2720.13,EFT161606,XXXX001,Paid
1711,E1120,Employee_120,Payroll Ops,10/08/2025,10/21/2025,10/23/2025,4606.77,1.68,140.68,75,687.58,3844.19,EFT471512,XXXX999,Paid
1712,E1023,Employee_23,Finance,10/22/2025,11/04/2025,11/06/2025,3981.5,0.41,30.37,120,704.01,3157.49,EFT365978,XXXX999,Paid
1713,E1154,Employee_154,Payroll Ops,11/05/2025,11/18/2025,11/20/2025,4897.45,0.85,76.83,120,799.7,3977.75,EFT803869,XXXX003,Paid
1714,E1286,Employee_286,Finance,11/19/2025,12/02/2025,12/04/2025,4584.14,0.04,3.44,0,904.77,3679.37,EFT708684,XXXX002,Paid
1715,E1257,Employee_257,Payroll Ops,12/03/2025,12/16/2025,12/18/2025,5234.6,0.55,53.43,200,1197.87,3836.73,EFT455652,XXXX004,Paid
1716,E1162,Employee_162,IT,12/17/2025,12/30/2025,01/01/2026,3633.17,1.61,106.46,200,530.67,2902.5,EFT656189,XXXX004,Paid
1717,E1059,Employee_59,Benefits,01/01/2025,01/14/2025,01/16/2025,4154.2,1.71,129.06,200,889.92,3064.28,EFT146307,XXXX002,Paid
1718,E1143,Employee_143,IT,01/15/2025,01/28/2025,01/30/2025,4052.29,2.9,208.98,50,669.87,3332.42,EFT478108,XXXX004,Paid
1719,E1134,Employee_134,HR,01/29/2025,02/11/2025,02/13/2025,5177.91,0.82,78.4,75,1110.32,3992.59,EFT969887,XXXX003,Paid
1720,E1223,Employee_223,Pension,02/12/2025,02/25/2025,02/27/2025,4201.1,0.97,75.04,75,828.9,3297.2,EFT430870,XXXX004,Paid
1721,E1077,Employee_77,HR,02/26/2025,03/11/2025,03/13/2025,5968.42,1.87,202.18,200,1245.78,4522.64,EFT994470,XXXX004,Paid
1722,E1076,Employee_76,Finance,03/12/2025,03/25/2025,03/27/2025,3594.04,0.51,34.04,120,560.92,2913.12,EFT341026,XXXX002,Paid
1723,E1133,Employee_133,Pension,03/26/2025,04/08/2025,04/10/2025,6048.25,1.52,167.6,120,1138.52,4789.73,EFT840255,XXXX004,Paid
1724,E1253,Employee_253,Finance,04/09/2025,04/22/2025,04/24/2025,5213.43,1.1,105.35,0,946.82,4266.61,EFT562966,XXXX003,Held
1725,E1287,Employee_287,Payroll Ops,04/23/2025,05/06/2025,05/08/2025,4597.46,0.57,48.62,0,1107.56,3489.9,EFT579995,XXXX004,Paid
1726,E1075,Employee_75,Finance,05/07/2025,05/20/2025,05/22/2025,3549.13,1.44,93.31,50,681.69,2817.44,EFT466586,XXXX001,Paid
1727,E1145,Employee_145,Pension,05/21/2025,06/03/2025,06/05/2025,3852.98,1.54,108.13,200,651.87,3001.11,EFT975512,XXXX002,Paid
1728,E1139,Employee_139,HR,06/04/2025,06/17/2025,06/19/2025,5280.72,0.22,21.69,120,1093.74,4066.98,EFT795350,XXXX999,Paid
1729,E1002,Employee_2,HR,06/18/2025,07/01/2025,07/03/2025,4804.28,0.34,30.43,0,734.6,4069.68,EFT904098,XXXX999,Paid
1730,E1039,Employee_39,Pension,07/02/2025,07/15/2025,07/17/2025,4447.02,0.17,14.13,0,828.38,3618.64,EFT905572,XXXX004,Paid
1731,E1168,Employee_168,Finance,07/16/2025,07/29/2025,07/31/2025,3391.16,0.34,21.48,200,539.58,2651.58,EFT398090,XXXX001,Paid
1732,E1054,Employee_54,Customer Service,07/30/2025,08/12/2025,08/14/2025,5693.04,0.9,94.48,200,980.02,4513.02,EFT439254,XXXX002,Paid
1733,E1235,Employee_235,Customer Service,08/13/2025,08/26/2025,08/28/2025,3652.59,0.17,11.61,75,861.33,2716.26,EFT842084,XXXX004,Paid
1734,E1137,Employee_137,HR,08/27/2025,09/09/2025,09/11/2025,4996.69,0.22,20.53,120,782.9,4093.79,EFT789969,XXXX001,Paid
1735,E1022,Employee_22,IT,09/10/2025,09/23/2025,09/25/2025,4068.18,1.08,80.75,50,980.75,3037.43,EFT752596,XXXX004,Paid
1736,E1291,Employee_291,Pension,09/24/2025,10/07/2025,10/09/2025,4614.76,1.26,106.51,200,710.64,3704.12,EFT321634,XXXX001,Paid
1737,E1144,Employee_144,Benefits,10/08/2025,10/21/2025,10/23/2025,4852.57,0,0,75,1051.41,3726.16,EFT936917,XXXX001,Paid
1738,E1280,Employee_280,HR,10/22/2025,11/04/2025,11/06/2025,5527,0.27,27.84,120,1174.69,4232.31,EFT499917,XXXX001,Paid
1739,E1091,Employee_91,Pension,11/05/2025,11/18/2025,11/20/2025,5390.06,1.99,193.88,120,859.28,4410.78,EFT908323,XXXX004,Paid
1740,E1106,Employee_106,Pension,11/19/2025,12/02/2025,12/04/2025,4195.97,1.59,121.47,0,930.6,3265.37,EFT507374,XXXX004,Paid
1741,E1078,Employee_78,Finance,12/03/2025,12/16/2025,12/18/2025,5690.2,0.13,13.84,0,1242.11,4448.09,EFT413048,XXXX004,Paid
1742,E1158,Employee_158,IT,12/17/2025,12/30/2025,01/01/2026,3208.97,1.23,72.34,0,512.99,2695.98,EFT732829,XXXX002,Paid
1743,E1049,Employee_49,Customer Service,01/01/2025,01/14/2025,01/16/2025,5359.9,0.29,28.99,75,1057.54,4227.36,EFT485306,XXXX999,Paid
1744,E1228,Employee_228,Payroll Ops,01/15/2025,01/28/2025,01/30/2025,4060.71,0.54,40.7,50,959.91,3050.8,EFT599583,XXXX003,Paid
1745,E1216,Employee_216,Finance,01/29/2025,02/11/2025,02/13/2025,6203.67,0.41,47.33,0,1504.18,4699.49,EFT893237,XXXX004,Paid
1746,E1095,Employee_95,Payroll Ops,02/12/2025,02/25/2025,02/27/2025,2658.9,0.59,29.09,120,509.28,2029.62,EFT761322,XXXX004,Paid
1747,E1262,Employee_262,Benefits,02/26/2025,03/11/2025,03/13/2025,3516.94,0.33,21.63,50,608.99,2857.95,EFT586041,XXXX002,Paid
1748,E1079,Employee_79,Payroll Ops,03/12/2025,03/25/2025,03/27/2025,6323.95,2.07,236.28,0,921.31,5402.64,EFT652891,XXXX999,Paid
1749,E1239,Employee_239,Payroll Ops,03/26/2025,04/08/2025,04/10/2025,4784.26,0.05,4.48,0,983.06,3801.2,EFT183029,XXXX004,Paid
1750,E1065,Employee_65,IT,04/09/2025,04/22/2025,04/24/2025,3745.21,1.07,73.66,120,709.63,2915.58,EFT415001,XXXX002,Paid
1751,E1151,Employee_151,HR,04/23/2025,05/06/2025,05/08/2025,6170.81,0.01,1.16,75,1307.09,4788.72,EFT150046,XXXX999,Paid
1752,E1023,Employee_23,HR,05/07/2025,05/20/2025,05/22/2025,4012.11,0.3,22.44,0,995.26,3016.85,EFT212860,XXXX999,Paid
1753,E1048,Employee_48,Payroll Ops,05/21/2025,06/03/2025,06/05/2025,5717.37,0.48,51,120,1025.39,4571.98,EFT792956,XXXX999,Paid
1754,E1181,Employee_181,Benefits,06/04/2025,06/17/2025,06/19/2025,4120.63,0.31,23.81,200,632.41,3288.22,EFT714012,XXXX001,Paid
1755,E1008,Employee_8,Finance,06/18/2025,07/01/2025,07/03/2025,4569.35,0.01,0.86,200,1141.32,3228.03,EFT876487,XXXX004,Paid
1756,E1093,Employee_93,Customer Service,07/02/2025,07/15/2025,07/17/2025,4280.66,4.45,329.66,120,716.21,3444.45,EFT512045,XXXX001,Paid
1757,E1152,Employee_152,Benefits,07/16/2025,07/29/2025,07/31/2025,6158.55,0.6,68.51,200,1166.8,4791.75,EFT715732,XXXX004,Paid
1758,E1230,Employee_230,HR,07/30/2025,08/12/2025,08/14/2025,4116.51,1.02,77.25,75,770.71,3270.8,EFT947075,XXXX003,Paid
1759,E1095,Employee_95,Pension,08/13/2025,08/26/2025,08/28/2025,4421.98,1.91,152.89,120,779.92,3522.06,EFT294078,XXXX001,Paid
1760,E1132,Employee_132,Customer Service,08/27/2025,09/09/2025,09/11/2025,2954.57,0.01,0.55,200,612.04,2142.53,EFT806120,XXXX001,Paid
1761,E1009,Employee_9,Finance,09/10/2025,09/23/2025,09/25/2025,5175.19,0.42,40.44,0,806.39,4368.8,EFT514118,XXXX001,Paid
1762,E1244,Employee_244,Payroll Ops,09/24/2025,10/07/2025,10/09/2025,4304.72,0.26,20.88,50,1047.45,3207.27,EFT825411,XXXX004,Paid
1763,E1249,Employee_249,Benefits,10/08/2025,10/21/2025,10/23/2025,3976.93,0.89,65.28,50,945.74,2981.19,EFT748543,XXXX999,Paid
1764,E1202,Employee_202,Customer Service,10/22/2025,11/04/2025,11/06/2025,2607.31,0.18,8.77,0,422.6,2184.71,EFT417358,XXXX001,Paid
1765,E1007,Employee_7,Pension,11/05/2025,11/18/2025,11/20/2025,3677.33,2.17,143.77,75,751.27,2851.06,EFT217348,XXXX001,Paid
1766,E1096,Employee_96,Customer Service,11/19/2025,12/02/2025,12/04/2025,5143.56,1.77,165.22,200,785.16,4158.4,EFT128117,XXXX002,Paid
1767,E1074,Employee_74,IT,12/03/2025,12/16/2025,12/18/2025,5163.44,0.22,21.21,200,1229.11,3734.33,EFT353524,XXXX004,Paid
1768,E1275,Employee_275,Pension,12/17/2025,12/30/2025,01/01/2026,3040.84,0.25,14.19,75,610.88,2354.96,EFT190275,XXXX003,Paid
1769,E1075,Employee_75,Payroll Ops,01/01/2025,01/14/2025,01/16/2025,2495.53,0.7,32.33,50,386.75,2058.78,EFT542372,XXXX001,Paid
1770,E1078,Employee_78,IT,01/15/2025,01/28/2025,01/30/2025,3957.81,1.6,115.28,200,845.09,2912.72,EFT836727,XXXX004,Failed
1771,E1241,Employee_241,Finance,01/29/2025,02/11/2025,02/13/2025,4160.47,1.57,118.97,120,717.74,3322.73,EFT571351,XXXX999,Paid
1772,E1150,Employee_150,HR,02/12/2025,02/25/2025,02/27/2025,4425.37,1.88,150.68,75,1020.3,3330.07,EFT969742,XXXX004,Paid
1773,E1004,Employee_4,Finance,02/26/2025,03/11/2025,03/13/2025,5448.78,0.08,8.16,50,6538.536,-1139.756,EFT761032,XXXX004,Failed
1774,E1253,Employee_253,IT,03/12/2025,03/25/2025,03/27/2025,3652.95,0.85,57.31,50,615.04,2987.91,EFT706770,XXXX999,Paid
1775,E1148,Employee_148,Finance,03/26/2025,04/08/2025,04/10/2025,2793.5,0.42,21.83,200,503,2090.5,EFT611177,XXXX004,Paid
1776,E1249,Employee_249,Pension,04/09/2025,04/22/2025,04/24/2025,4249.54,0.53,41.81,0,1019.21,3230.33,EFT848987,XXXX001,Paid
1777,E1216,Employee_216,HR,04/23/2025,05/06/2025,05/08/2025,2670.51,0.56,27.75,50,638.1,1982.41,EFT431192,XXXX999,Paid
1778,E1213,Employee_213,Payroll Ops,05/07/2025,05/20/2025,05/22/2025,5410.63,0.1,10.13,50,1082.76,4277.87,EFT222621,XXXX004,Paid
1779,E1177,Employee_177,Payroll Ops,05/21/2025,06/03/2025,06/05/2025,4659.52,0.62,53.54,0,794.33,3865.19,EFT831396,XXXX004,Paid
1780,E1147,Employee_147,IT,06/04/2025,06/17/2025,06/19/2025,3815.37,0.5,35.44,50,844.55,2920.82,EFT301537,XXXX004,Paid
1781,E1118,Employee_118,HR,06/18/2025,07/01/2025,07/03/2025,5011.01,0.07,6.57,0,1218.07,3792.94,EFT330374,XXXX999,Paid
1782,E1173,Employee_173,HR,07/02/2025,07/15/2025,07/17/2025,4505.09,0.16,13.47,75,845.85,3584.24,EFT994911,XXXX004,Paid
1783,E1150,Employee_150,IT,07/16/2025,07/29/2025,07/31/2025,4021.32,0.15,11.28,200,805.66,3015.66,EFT845941,XXXX004,Paid
1784,E1184,Employee_184,Customer Service,07/30/2025,08/12/2025,08/14/2025,5494.74,0.13,13.36,120,878.95,4495.79,EFT595268,XXXX002,Paid
1785,E1144,Employee_144,IT,08/13/2025,08/26/2025,08/28/2025,4453.6,2.9,229.68,200,689.16,3564.44,EFT885650,XXXX001,Paid
1786,E1066,Employee_66,Pension,08/27/2025,09/09/2025,09/11/2025,3981.24,0.29,21.53,120,978.86,2882.38,EFT309174,XXXX002,Paid
1787,E1051,Employee_51,Customer Service,09/10/2025,09/23/2025,09/25/2025,4106.3,0.01,0.77,200,929.76,2976.54,EFT536191,XXXX004,Paid
1788,E1107,Employee_107,HR,09/24/2025,10/07/2025,10/09/2025,4775.56,0.27,24.05,75,873.59,3826.97,EFT149334,XXXX001,Paid
1789,E1133,Employee_133,Benefits,10/08/2025,10/21/2025,10/23/2025,6508.46,1.62,191.87,50,1423.56,5034.9,EFT809810,XXXX002,Paid
1790,E1257,Employee_257,Finance,10/22/2025,11/04/2025,11/06/2025,3894.8,2.76,191.64,120,752.46,3022.34,EFT946007,XXXX001,Paid
1791,E1058,Employee_58,HR,11/05/2025,11/18/2025,11/20/2025,4984.11,0.14,13.05,120,1169.89,3694.22,EFT337701,XXXX001,Paid
1792,E1249,Employee_249,Benefits,11/19/2025,12/02/2025,12/04/2025,4726.61,1.97,168.37,50,1107.38,3569.23,EFT456855,XXXX003,Paid
1793,E1285,Employee_285,Benefits,12/03/2025,12/16/2025,12/18/2025,3015.92,0.23,12.95,50,666.77,2299.15,EFT258522,XXXX999,Paid
1794,E1053,Employee_53,IT,12/17/2025,12/30/2025,01/01/2026,5713.2,0.47,49.91,75,1033.99,4604.21,EFT152871,XXXX004,Paid
1795,E1056,Employee_56,Finance,01/01/2025,01/14/2025,01/16/2025,3902.29,0.32,23.27,200,656.13,3046.16,EFT919621,XXXX999,Paid
1796,E1052,Employee_52,Customer Service,01/15/2025,01/28/2025,01/30/2025,5354.49,0.39,38.87,50,967.82,4336.67,EFT689795,XXXX001,Paid
1797,E1085,Employee_85,IT,01/29/2025,02/11/2025,02/13/2025,4293.19,0.02,1.61,50,1019.25,3223.94,EFT223794,XXXX002,Paid
1798,E1080,Employee_80,IT,02/12/2025,02/25/2025,02/27/2025,4524.54,0.29,24.47,120,1018.64,3385.9,EFT406313,XXXX004,Paid
1799,E1255,Employee_255,IT,02/26/2025,03/11/2025,03/13/2025,4378.43,1.39,111.21,0,872.6,3505.83,EFT204117,XXXX002,Paid
1800,E1171,Employee_171,Customer Service,03/12/2025,03/25/2025,03/27/2025,5157.48,0.27,25.98,0,944.72,4212.76,EFT244464,XXXX001,Paid
1801,E1224,Employee_224,Payroll Ops,03/26/2025,04/08/2025,04/10/2025,4254.01,0.05,3.98,0,705.81,3548.2,EFT906584,XXXX001,Paid
1802,E1242,Employee_242,Benefits,04/09/2025,04/22/2025,04/24/2025,4956.35,3.06,268.94,0,1009.29,3947.06,EFT400687,XXXX999,Paid
1803,E1136,Employee_136,Benefits,04/23/2025,05/06/2025,05/08/2025,4550.22,1.29,107.46,0,857.59,3692.63,EFT849941,XXXX004,Paid
1804,E1125,Employee_125,Pension,05/07/2025,05/20/2025,05/22/2025,4141.49,0.26,20.09,0,894.33,3247.16,EFT889794,XXXX999,Paid
1805,E1116,Employee_116,Pension,05/21/2025,06/03/2025,06/05/2025,4166.19,1,76.68,50,936.21,3179.98,EFT940715,XXXX004,Paid
1806,E1209,Employee_209,Payroll Ops,06/04/2025,06/17/2025,06/19/2025,4007.9,0.03,2.25,50,811.78,3146.12,EFT993796,XXXX999,Paid
1807,E1185,Employee_185,Finance,06/18/2025,07/01/2025,07/03/2025,3319.92,0.05,3.11,200,820.12,2299.8,EFT564077,XXXX002,Paid
1808,E1264,Employee_264,Finance,07/02/2025,07/15/2025,07/17/2025,2976.94,0.75,41.28,50,570.32,2356.62,EFT188896,XXXX003,Paid
1809,E1084,Employee_84,Payroll Ops,07/16/2025,07/29/2025,07/31/2025,2848.61,0.97,50.88,75,473.88,2299.73,EFT164454,XXXX004,Paid
1810,E1077,Employee_77,HR,07/30/2025,08/12/2025,08/14/2025,6774.2,0.19,24.05,50,1172.05,5552.15,EFT160617,XXXX999,Failed
1811,E1214,Employee_214,Payroll Ops,08/13/2025,08/26/2025,08/28/2025,4402.87,0.65,53.01,75,1062.32,3265.55,EFT813944,XXXX999,Paid
1812,E1160,Employee_160,Benefits,08/27/2025,09/09/2025,09/11/2025,3445.79,0.58,37.07,200,591.09,2654.7,EFT108286,XXXX003,Paid
1813,E1075,Employee_75,IT,09/10/2025,09/23/2025,09/25/2025,4811.33,2.31,199.74,120,1074.36,3616.97,EFT523559,XXXX004,Paid
1814,E1278,Employee_278,HR,09/24/2025,10/07/2025,10/09/2025,6127.21,0.34,38.81,0,1225.34,4901.87,EFT926636,XXXX999,Paid
1815,E1176,Employee_176,Customer Service,10/08/2025,10/21/2025,10/23/2025,3940.78,0.51,37.33,75,888.95,2976.83,EFT919528,XXXX004,Paid
1816,E1154,Employee_154,Finance,10/22/2025,11/04/2025,11/06/2025,2703.85,0.65,32.56,0,404.3,2299.55,EFT138766,XXXX999,Paid
1817,E1064,Employee_64,HR,11/05/2025,11/18/2025,11/20/2025,4413.91,0.15,12.38,50,746.99,3616.92,EFT667059,XXXX003,Paid
1818,E1261,Employee_261,HR,11/19/2025,12/02/2025,12/04/2025,3838.62,1.67,116.55,120,727.24,2991.38,EFT427420,XXXX999,Paid
1819,E1081,Employee_81,Finance,12/03/2025,12/16/2025,12/18/2025,5310.75,0.52,51.28,200,1048.34,4062.41,EFT129246,XXXX999,Paid
1820,E1123,Employee_123,Customer Service,12/17/2025,12/30/2025,01/01/2026,4379,0.69,55.93,200,694.16,3484.84,EFT911763,XXXX003,Paid
1821,E1258,Employee_258,Finance,01/01/2025,01/14/2025,01/16/2025,4394.58,0.28,22.95,50,786.17,3558.41,EFT867543,XXXX001,Paid
1822,E1132,Employee_132,IT,01/15/2025,01/28/2025,01/30/2025,5964.85,0.24,26.72,75,1106.14,4783.71,EFT632151,XXXX003,Paid
1823,E1063,Employee_63,Payroll Ops,01/29/2025,02/11/2025,02/13/2025,5025.12,0.92,85.21,50,1156.6,3818.52,EFT412434,XXXX999,Paid
1824,E1232,Employee_232,Benefits,02/12/2025,02/25/2025,02/27/2025,3236.91,0.69,41.34,50,583.33,2603.58,EFT347565,XXXX999,Paid
1825,E1273,Employee_273,Customer Service,02/26/2025,03/11/2025,03/13/2025,3720.48,0.84,57.69,200,616.51,2903.97,EFT724478,XXXX002,Paid
1826,E1145,Employee_145,IT,03/12/2025,03/25/2025,03/27/2025,2728.83,0.71,35.85,120,602.94,2005.89,EFT922911,XXXX999,Paid
1827,E1193,Employee_193,HR,03/26/2025,04/08/2025,04/10/2025,3964.24,0.01,0.74,75,693.57,3195.67,EFT873337,XXXX002,Paid
1828,E1264,Employee_264,HR,04/09/2025,04/22/2025,04/24/2025,4403.18,0.05,4.12,120,911.66,3371.52,EFT301908,XXXX003,Paid
1829,E1075,Employee_75,IT,04/23/2025,05/06/2025,05/08/2025,2663.63,0.2,9.95,120,529.59,2014.04,EFT546370,XXXX004,Paid
1830,E1031,Employee_31,Payroll Ops,05/07/2025,05/20/2025,05/22/2025,3136.18,0.32,18.7,0,653.77,2482.41,EFT236381,XXXX004,Paid
1831,E1039,Employee_39,Benefits,05/21/2025,06/03/2025,06/05/2025,2868.16,0.23,12.32,200,515.43,2152.73,EFT809699,XXXX999,Paid
1832,E1286,Employee_286,HR,06/04/2025,06/17/2025,06/19/2025,2328.35,0.93,39.9,75,413.01,1840.34,EFT916656,XXXX004,Paid
1833,E1299,Employee_299,Payroll Ops,06/18/2025,07/01/2025,07/03/2025,3458.56,0.94,59.9,50,731.78,2676.78,EFT767377,XXXX004,Held
1834,E1250,Employee_250,IT,07/02/2025,07/15/2025,07/17/2025,4776.46,0.13,11.61,200,889.94,3686.52,EFT537174,XXXX002,Paid
1835,E1065,Employee_65,Payroll Ops,07/16/2025,07/29/2025,07/31/2025,3993.21,0.87,64.09,50,674.29,3268.92,EFT845695,XXXX004,Paid
1836,E1262,Employee_262,Customer Service,07/30/2025,08/12/2025,08/14/2025,3642.61,0.16,10.9,50,621.16,2971.45,EFT654844,XXXX001,Paid
1837,E1233,Employee_233,Payroll Ops,08/13/2025,08/26/2025,08/28/2025,3626.17,0.26,17.59,200,870.33,2555.84,EFT134191,XXXX002,Paid
1838,E1189,Employee_189,Finance,08/27/2025,09/09/2025,09/11/2025,3651.75,1.19,79.7,0,583.75,3068,EFT730823,XXXX004,Paid
1839,E1189,Employee_189,HR,09/10/2025,09/23/2025,09/25/2025,3030.71,0.98,54.68,200,672.76,2157.95,EFT403657,XXXX001,Paid
1840,E1060,Employee_60,Benefits,09/24/2025,10/07/2025,10/09/2025,5319.94,0.15,14.92,200,857.44,4262.5,EFT419736,XXXX003,Paid
1841,E1248,Employee_248,Finance,10/08/2025,10/21/2025,10/23/2025,2046.25,0.25,9.55,75,482.97,1488.28,EFT929637,XXXX002,Paid
1842,E1215,Employee_215,Finance,10/22/2025,11/04/2025,11/06/2025,6010.46,5.45,557.25,120,1354.43,4536.03,EFT419987,XXXX003,Paid
1843,E1250,Employee_250,Finance,11/05/2025,11/18/2025,11/20/2025,4477.97,4.48,347,0,997.14,3480.83,EFT228270,XXXX999,Paid
1844,E1022,Employee_22,Payroll Ops,11/19/2025,12/02/2025,12/04/2025,4407.53,0.37,30.37,0,824.45,3583.08,EFT604550,XXXX999,Paid
1845,E1231,Employee_231,Benefits,12/03/2025,12/16/2025,12/18/2025,4671.5,0.76,65.63,0,825.1,3846.4,EFT919304,XXXX004,Paid
1846,E1067,Employee_67,Customer Service,12/17/2025,12/30/2025,01/01/2026,5137.65,0.33,31.59,0,1063.37,4074.28,EFT245251,XXXX999,Paid
1847,E1230,Employee_230,IT,01/01/2025,01/14/2025,01/16/2025,4927.6,0.12,11.06,0,1165.98,3761.62,EFT570888,XXXX002,Paid
1848,E1166,Employee_166,Finance,01/15/2025,01/28/2025,01/30/2025,4643.18,0.47,40.56,50,715.34,3877.84,EFT938663,XXXX999,Paid
1849,E1209,Employee_209,Payroll Ops,01/29/2025,02/11/2025,02/13/2025,3919.54,1.01,72.85,200,838.06,2881.48,EFT344131,XXXX004,Paid
1850,E1023,Employee_23,IT,02/12/2025,02/25/2025,02/27/2025,4426.37,0.44,36.22,200,1079.02,3147.35,EFT564620,XXXX003,Paid
